text,file_name
"a triangle with three sides and three sides that are congructed",downloaded_image_t6114.jpg
"a table with a number of different types of dnas and their names",downloaded_image_t6115.jpg
"a close up of a circle with a line going through it",downloaded_image_t6116.jpg
"a diagram of a bar chart showing the number of people who are using different objects",downloaded_image_t6117.jpg
"a table with a number of digits and a table with a number of digits",downloaded_image_t6118.jpg
"a triangle with three sides and three sides that are congructed",downloaded_image_t6119.jpg
"there is a man and woman sitting at a table with a sandwich",downloaded_image_t6120.jpg
"there is a toy car and a small toy airplane on a table",downloaded_image_t6122.jpg
"a diagram of a line graph with a line of data in the middle",downloaded_image_t6123.jpg
"a close up of a ruler with a number on it",downloaded_image_t6125.jpg
"there are many different colored objects on a white surface",downloaded_image_t6126.jpg
"a table with a number of employees with health care benefits",downloaded_image_t6127.jpg
"a diagram of a circular cycle with arrows pointing in different directions",downloaded_image_t6128.jpg
"woman laying on a bed with a cat on her back",downloaded_image_t6131.jpg
"a close up of a ruler with a number on it",downloaded_image_t6133.jpg
"a close up of a bar chart with a number of green bars",downloaded_image_t6134.jpg
"several boats are lined up on the shore of a lake",downloaded_image_t6135.jpg
"a diagram of a diagram of a computer with a number of different types of computers",downloaded_image_t6137.jpg
"there are several different colored balls and a green one",downloaded_image_t6139.jpg
"surfer riding a wave in the ocean on a clear day",downloaded_image_t6140.jpg
"a table with numbers and a line of numbers on it",downloaded_image_t6141.jpg
"there is a ceiling fan in a room with a couch and a television",downloaded_image_t6142.jpg
"a graphing function of a curve with a blue line",downloaded_image_t6143.jpg
"there are a lot of toys that are on the table",downloaded_image_t6144.jpg
"a triangle with three sides and three sides that are parallel",downloaded_image_t6145.jpg
"a close up of a ruler with a screw on it",downloaded_image_t6146.jpg
"a picture showing the number of the numbers in each of the four ovals",downloaded_image_t6147.jpg
"a close up of a graph with a line graph of a person",downloaded_image_t6148.jpg
"a diagram of a graphing function with a line going through it",downloaded_image_t6149.jpg
"blond woman in black dress and man in black suit posing for a picture",downloaded_image_t6150.jpg
"arafed diagram of a food web with animals and plants",downloaded_image_t6151.jpg
"two green circles with white circles on them are shown",downloaded_image_t6153.jpg
"a graphing curve with a green line going up to the right",downloaded_image_t6155.jpg
"there are three cubes that are sitting on a table",downloaded_image_t6157.jpg
"there is a man riding a skateboard in a large room",downloaded_image_t6158.jpg
"a chart of the number of people who are using twitter",downloaded_image_t6159.jpg
"a diagram of a triangle with three intersecting sides and a line of intersection",downloaded_image_t6161.jpg
"a drawing of a triangle with a side angle of a triangle",downloaded_image_t6163.jpg
"a triangle with the base of the triangle and the base of the triangle",downloaded_image_t6164.jpg
"a diagram of a food web with animals and plants",downloaded_image_t6165.jpg
"a circle with a line that is inscribed in the middle and a line that is inscribed in the",downloaded_image_t6168.jpg
"there are many different colored objects on a white surface",downloaded_image_t6170.jpg
"there are many toy cars and airplanes on a table",downloaded_image_t6171.jpg
"a diagram of a graph with a line of data and a line of data",downloaded_image_t6172.jpg
"a screenshot of a bar chart showing the number of people who are using social media",downloaded_image_t6174.jpg
"a close up of a cross made of paper with a number of different shapes",downloaded_image_t6175.jpg
"a close up of a number of circles with a question mark",downloaded_image_t6176.jpg
"a chart of percentage of gender in education and gender in the u s",downloaded_image_t6177.jpg
"a diagram of a fish life cycle with different types of fish",downloaded_image_t6179.jpg
"a close up of a table with a number of items on it",downloaded_image_t6182.jpg
"a chart of the number of different types of lights in a room",downloaded_image_t6183.jpg
"several pens are lined up in a row with different colors",downloaded_image_t6184.jpg
"a triangle with three sides and three sides that are congructed",downloaded_image_t6185.jpg
"a table with a number of clubs and names on it",downloaded_image_t6188.jpg
"a table with a list of train schedules and times for each station",downloaded_image_t6189.jpg
"a circle with a line that is drawn to the center and a line that is not parallel to",downloaded_image_t6190.jpg
"there is a toy car and a toy bus on a table",downloaded_image_t6191.jpg
"two men in black and white posing for a picture",downloaded_image_t6192.jpg
"a picture showing the area of a right triangle with a side of",downloaded_image_t6193.jpg
"a close up of a bunch of different types of leaves",downloaded_image_t6194.jpg
"a diagram of a food web with several different types of food",downloaded_image_t6195.jpg
"a graphed coordinate with a line of coordinates and a red line",downloaded_image_t6197.jpg
"a close up of a triangle with a blue line on it",downloaded_image_t6198.jpg
"there are three people standing next to each other in formal attire",downloaded_image_t6200.jpg
"a graphing function of a curve with a blue line",downloaded_image_t6201.jpg
"a diagram of a fish eating process with several different types of fish",downloaded_image_t6203.jpg
"a triangle with three sides and three sides that are parallel",downloaded_image_t6204.jpg
"a close up of a table with a lot of different items on it",downloaded_image_t6205.jpg
"there are many different colored objects that are on the table",downloaded_image_t6207.jpg
"there is a toy airplane and a toy bike on a table",downloaded_image_t6208.jpg
"a triangle with three sides and three sides that are congructed",downloaded_image_t6209.jpg
"arafed image of a variety of animals and plants with pictures of them",downloaded_image_t6210.jpg
"a star of david with four triangles and four numbers",downloaded_image_t6211.jpg
"a chart of a bar chart with a number of different items",downloaded_image_t6212.jpg
"a diagram of a triangle with three intersecting sides and three intersecting sides",downloaded_image_t6213.jpg
"a triangle with a side of",downloaded_image_t6215.jpg
"a graphing function of a curve with a red line",downloaded_image_t6216.jpg
"a close up of a bunch of gears on a white background",downloaded_image_t6217.jpg
"a square with three sides and three sides of each side",downloaded_image_t6218.jpg
"a diagram of a sphere with a volume of",downloaded_image_t6219.jpg
"three men in suits sitting at a table signing papers",downloaded_image_t6220.jpg
"a close up of a group of different colored objects on a white surface",downloaded_image_t6221.jpg
"two men in suits sitting in chairs in front of canadian flags",downloaded_image_t6223.jpg
"a close up of a ruler with a number on it",downloaded_image_t6224.jpg
"a close up of a circle with a line drawn in it",downloaded_image_t6225.jpg
"a triangle with a side of a triangle and a side of a triangle",downloaded_image_t6226.jpg
"a circle with a center and a center inscribed in the middle",downloaded_image_t6227.jpg
"a circle with a center and a center at the end of it",downloaded_image_t6228.jpg
"a picture of a triangle with a side angle of",downloaded_image_t6229.jpg
"a graph that shows the slope of a curve with a slope at the bottom",downloaded_image_t6231.jpg
"a chart of sales statistics for different items",downloaded_image_t6232.jpg
"skiers are walking in line on a snowy slope with their skis",downloaded_image_t6233.jpg
"there is a motorcycle parked on the side of the road",downloaded_image_t6235.jpg
"a close up of a cross - stitch picture of a number and a check box",downloaded_image_t6236.jpg
"a close up of a square with a blue rectangle on it",downloaded_image_t6237.jpg
"a triangle with the sides of two triangles and the sides of the triangle are marked",downloaded_image_t6238.jpg
"a picture showing the angles of two triangles that are similar",downloaded_image_t6239.jpg
"there are many different types of bicycles and a bus in the middle of the picture",downloaded_image_t6240.jpg
"there is a woman and a child that are wrapped up",downloaded_image_t6241.jpg
"a diagram of a triangle with three intersecting sides and three intersecting sides",downloaded_image_t6242.jpg
"a graph showing the percentage of americans who have been in the us",downloaded_image_t6243.jpg
"there is a refrigerator that is sitting in the middle of a flooded area",downloaded_image_t6244.jpg
"a diagram of a rectangular prism with two sides and one side missing",downloaded_image_t6245.jpg
"arafed liquid in a beaker with a wooden handle",downloaded_image_t6246.jpg
"a triangle with a side of a triangle and a side of a triangle with a side of a",downloaded_image_t6247.jpg
"a chart showing the number of people who are traveling in different countries",downloaded_image_t6248.jpg
"there are a lot of toy vehicles and a plane on the table",downloaded_image_t6249.jpg
"several men sitting in chairs with one holding a piece of paper",downloaded_image_t6251.jpg
"pizza in a box with a slice missing from it",downloaded_image_t6252.jpg
"a close up of a purple book with a white background",downloaded_image_t6253.jpg
"a black and white image of a graph with a line graph",downloaded_image_t6254.jpg
"soccer players on a field playing soccer with a ball",downloaded_image_t6255.jpg
"a graphing function of a curve with a blue line",downloaded_image_t6256.jpg
"a table with a number of hours of babysitting in each month",downloaded_image_t6257.jpg
"a triangle with three sides and three sides that are congructed",downloaded_image_t6258.jpg
"arafed black and white photo of a family posing for a picture",downloaded_image_t6261.jpg
"there are many different colored shapes on a white surface",downloaded_image_t6262.jpg
"a close up of a ruler with a wooden handle on a white background",downloaded_image_t6264.jpg
"a white sheet with a diagram of a line and a figure drawn to scale",downloaded_image_t6265.jpg
"skiers in a race on a snowy slope with spectators watching",downloaded_image_t6266.jpg
"a diagram of a triangle with three intersecting lines",downloaded_image_t6267.jpg
"there are many different toys that are on the table",downloaded_image_t6268.jpg
"actors posing for a picture at a movie event",downloaded_image_t6270.jpg
"there is a parking meter on the side of the road",downloaded_image_t6272.jpg
"a diagram of a curve with a point at the center and a curve at the bottom",downloaded_image_t6273.jpg
"a circle with numbers and a question mark in the middle",downloaded_image_t6274.jpg
"graph of average temperature in dubai, united arab emirates",downloaded_image_t6280.jpg
"there are many different types of objects that are on the table",downloaded_image_t6281.jpg
"a cross stitch diagram of a cross - stitch of a person with a number of arrows",downloaded_image_t6282.jpg
"two men in suits and ties standing next to each other",downloaded_image_t6283.jpg
"a picture illustration of a solar eclipse with the sun and earth in the same direction",downloaded_image_t6285.jpg
"a table with a number of bridges and cars on it",downloaded_image_t6286.jpg
"a close up of a pie chart with different colors of the pie",downloaded_image_t6287.jpg
"arafed black and white photo of two men in uniform standing next to each other",downloaded_image_t6288.jpg
"a triangle with three sides and three sides that are congructed",downloaded_image_t6289.jpg
"a chart of the number of food items sold by country",downloaded_image_t6290.jpg
"a black and white photo of a pentagon with a line drawing",downloaded_image_t6292.jpg
"purple digital alarm clock with the time at",downloaded_image_t6293.jpg
"cartoon of a person on a swing set in a park",downloaded_image_t6294.jpg
"a close up of a triangle with a blue line on it",downloaded_image_t6295.jpg
"there are three balls and a cube on a table",downloaded_image_t6296.jpg
"a graph showing the percentage of adults living in middle - income",downloaded_image_t6297.jpg
"a close up of a bar chart with a number of columns",downloaded_image_t6299.jpg
